Time, Velocity, Acceleration, Distance
4.0000000000e-06, 0.000, 0.038, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.032, 0.000
5.0000000000e-06, 0.000, 0.038, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.002, 0.177, 0.000
4.0000000000e-06, 0.000, 0.255, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.001, 0.142, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.001, 0.053, 0.000
4.0000000000e-06, 0.000, 0.068, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.176, 0.000
4.0000000000e-06, 0.000, 0.252, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.111, 0.000
3.0000000000e-06, 0.000, 0.187, 0.000
3.0000000000e-06, 0.000, 0.014, 0.000
5.0000000000e-06, 0.001, 0.090, 0.000
4.0000000000e-06, 0.000, 0.140, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.001, 0.255, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.073, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.001, 0.109, 0.000
5.0000000000e-06, 0.000, 0.150, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.002, 0.202, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.034, 0.000
4.0000000000e-06, 0.001, 0.034, 0.000
4.0000000000e-06, 0.000, 0.174, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.001, 0.068, 0.000
4.0000000000e-06, 0.000, 0.129, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.144, 0.000
4.0000000000e-06, 0.000, 0.221, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.002, 0.161, 0.000
4.0000000000e-06, 0.000, 0.236, 0.000
4.0000000000e-06, 0.001, 0.155, 0.000
4.0000000000e-06, 0.001, 0.061, 0.000
4.0000000000e-06, 0.001, 0.139, 0.000
4.0000000000e-06, 0.001, 0.180, 0.000
4.0000000000e-06, 0.001, 0.180, 0.000
5.0000000000e-06, 0.001, 0.100, 0.000
4.0000000000e-06, 0.001, 0.009, 0.000
4.0000000000e-06, 0.001, 0.009, 0.000
5.0000000000e-06, 0.001, 0.139, 0.000
4.0000000000e-06, 0.001, 0.008, 0.000
4.0000000000e-06, 0.001, 0.008, 0.000
3.0000000000e-06, 0.001, 0.118, 0.000
5.0000000000e-06, 0.001, 0.186, 0.000
4.0000000000e-06, 0.001, 0.008, 0.000
5.0000000000e-06, 0.002, 0.129, 0.000
3.0000000000e-06, 0.000, 0.187, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.192, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.191, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.002, 0.156, 0.000
5.0000000000e-06, 0.000, 0.233, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.007, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.002, 0.171, 0.000
4.0000000000e-06, 0.000, 0.246, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.012, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.014, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.128, 0.000
4.0000000000e-06, 0.002, 0.200, 0.000
4.0000000000e-06, 0.002, 0.200, 0.000
5.0000000000e-06, 0.001, 0.092, 0.000
4.0000000000e-06, 0.000, 0.128, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.098, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.012, 0.000
5.0000000000e-06, 0.001, 0.012, 0.000
4.0000000000e-06, 0.001, 0.166, 0.000
3.0000000000e-06, 0.000, 0.006, 0.000
3.0000000000e-06, 0.001, 0.171, 0.000
5.0000000000e-06, 0.001, 0.241, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
3.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.001, 0.138, 0.000
4.0000000000e-06, 0.001, 0.210, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
4.0000000000e-06, 0.000, 0.097, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.002, 0.132, 0.000
4.0000000000e-06, 0.000, 0.181, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.061, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.044, 0.000
5.0000000000e-06, 0.000, 0.051, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.046, 0.000
4.0000000000e-06, 0.000, 0.052, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.001, 0.111, 0.000
3.0000000000e-06, 0.000, 0.193, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.106, 0.000
4.0000000000e-06, 0.000, 0.181, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.128, 0.000
5.0000000000e-06, 0.000, 0.205, 0.000
5.0000000000e-06, 0.001, 0.008, 0.000
5.0000000000e-06, 0.000, 0.050, 0.000
4.0000000000e-06, 0.000, 0.078, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.061, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.002, 0.192, 0.000
5.0000000000e-06, 0.000, 0.261, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.153, 0.000
4.0000000000e-06, 0.001, 0.227, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.002, 0.196, 0.000
4.0000000000e-06, 0.001, 0.261, 0.000
5.0000000000e-06, 0.001, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.001, 0.078, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.146, 0.000
4.0000000000e-06, 0.000, 0.223, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.146, 0.000
5.0000000000e-06, 0.001, 0.220, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.023, 0.000
4.0000000000e-06, 0.000, 0.033, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.002, 0.003, 0.000
4.0000000000e-06, 0.000, 0.245, 0.000
3.0000000000e-06, 0.002, 0.123, 0.000
4.0000000000e-06, 0.002, 0.123, 0.000
4.0000000000e-06, 0.001, 0.185, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.117, 0.000
5.0000000000e-06, 0.002, 0.141, 0.000
5.0000000000e-06, 0.002, 0.141, 0.000
4.0000000000e-06, 0.000, 0.182, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.002, 0.197, 0.000
5.0000000000e-06, 0.000, 0.264, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.097, 0.000
5.0000000000e-06, 0.000, 0.166, 0.000
3.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.001, 0.121, 0.000
4.0000000000e-06, 0.001, 0.192, 0.000
7.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.144, 0.000
4.0000000000e-06, 0.000, 0.194, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.002, 0.129, 0.000
3.0000000000e-06, 0.000, 0.213, 0.000
3.0000000000e-06, 0.002, 0.192, 0.000
5.0000000000e-06, 0.001, 0.071, 0.000
4.0000000000e-06, 0.000, 0.173, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.074, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.069, 0.000
3.0000000000e-06, 0.000, 0.028, 0.000
3.0000000000e-06, 0.000, 0.028, 0.000
3.0000000000e-06, 0.001, 0.103, 0.000
5.0000000000e-06, 0.000, 0.146, 0.000
5.0000000000e-06, 0.002, 0.188, 0.000
5.0000000000e-06, 0.001, 0.076, 0.000
5.0000000000e-06, 0.001, 0.148, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
4.0000000000e-06, 0.001, 0.185, 0.000
4.0000000000e-06, 0.001, 0.008, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.001, 0.089, 0.000
4.0000000000e-06, 0.000, 0.121, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.002, 0.143, 0.000
5.0000000000e-06, 0.000, 0.222, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.002, 0.154, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.002, 0.204, 0.000
5.0000000000e-06, 0.000, 0.269, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.160, 0.000
4.0000000000e-06, 0.001, 0.233, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.084, 0.000
5.0000000000e-06, 0.000, 0.115, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.152, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.142, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.002, 0.001, 0.000
4.0000000000e-06, 0.000, 0.246, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.002, 0.163, 0.000
3.0000000000e-06, 0.000, 0.239, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.108, 0.000
5.0000000000e-06, 0.001, 0.189, 0.000
4.0000000000e-06, 0.000, 0.167, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.002, 0.167, 0.000
4.0000000000e-06, 0.000, 0.240, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.084, 0.000
4.0000000000e-06, 0.000, 0.149, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.017, 0.000
5.0000000000e-06, 0.000, 0.022, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.032, 0.000
3.0000000000e-06, 0.000, 0.040, 0.000
4.0000000000e-06, 0.002, 0.152, 0.000
4.0000000000e-06, 0.002, 0.152, 0.000
5.0000000000e-06, 0.001, 0.054, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.040, 0.000
3.0000000000e-06, 0.001, 0.040, 0.000
4.0000000000e-06, 0.000, 0.183, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.002, 0.199, 0.000
5.0000000000e-06, 0.001, 0.263, 0.000
4.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.001, 0.070, 0.000
3.0000000000e-06, 0.000, 0.091, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.133, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.014, 0.000
4.0000000000e-06, 0.000, 0.013, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.130, 0.000
5.0000000000e-06, 0.000, 0.214, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.132, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.188, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.002, 0.128, 0.000
3.0000000000e-06, 0.000, 0.210, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.011, 0.000
3.0000000000e-06, 0.001, 0.132, 0.000
4.0000000000e-06, 0.000, 0.200, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.138, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.235, 0.000
3.0000000000e-06, 0.001, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.002, 0.117, 0.000
4.0000000000e-06, 0.000, 0.164, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.002, 0.003, 0.000
4.0000000000e-06, 0.000, 0.269, 0.000
4.0000000000e-06, 0.001, 0.071, 0.000
5.0000000000e-06, 0.001, 0.071, 0.000
5.0000000000e-06, 0.000, 0.107, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.246, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.108, 0.000
5.0000000000e-06, 0.000, 0.148, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.144, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.002, 0.156, 0.000
4.0000000000e-06, 0.000, 0.239, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.002, 0.179, 0.000
5.0000000000e-06, 0.000, 0.253, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.241, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.040, 0.000
5.0000000000e-06, 0.000, 0.055, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.001, 0.105, 0.000
4.0000000000e-06, 0.000, 0.181, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.090, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.002, 0.183, 0.000
4.0000000000e-06, 0.000, 0.255, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.079, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.001, 0.055, 0.000
4.0000000000e-06, 0.000, 0.102, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.002, 0.179, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.038, 0.000
3.0000000000e-06, 0.001, 0.142, 0.000
4.0000000000e-06, 0.000, 0.189, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.096, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.001, 0.125, 0.000
5.0000000000e-06, 0.000, 0.166, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.002, 0.123, 0.000
4.0000000000e-06, 0.000, 0.205, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.066, 0.000
5.0000000000e-06, 0.000, 0.126, 0.000
